YEAR,MO,DY,Temprature,Humidity,Rainfall,Wind
2023,6,12,29.17,15.17,0.73,7.79
2023,6,13,28.2,15.83,2.26,8.18
2023,6,14,27.62,16.23,5.11,8.49
2023,6,15,27.65,17.04,0.88,8.56
2023,6,16,27.63,17.71,1.26,9.86
2023,6,17,27.28,17.58,0.76,9.28
2023,6,18,27.47,17.2,0.05,8.16
2023,6,19,27.86,17.2,0.01,6.99
2023,6,20,28.08,17.39,0.01,6.19
2023,6,21,28.08,16.74,0,5.82
2023,6,22,27.95,16.71,0.27,5.86
2023,6,23,27.79,16.69,1.17,5.33
2023,6,24,26,17.72,19.21,4.57
2023,6,25,25.34,16.37,21.82,5.7
2023,6,26,23.44,15.77,26.47,6.69
2023,6,27,22.79,15.74,34.88,6.8
2023,6,28,23.9,17.59,57.39,7.23
2023,6,29,23.07,16.88,30.49,9.2
2023,6,30,23.68,17.84,58.54,8.71
2023,7,1,24.67,18.71,43.14,7.98
2023,7,2,25.31,19.14,27.73,6.45
2023,7,3,25.63,19.26,10.93,4.52
2023,7,4,25.42,19.57,11.61,4.32
2023,7,5,24.89,18.97,10.77,4.33
2023,7,6,23.77,17.8,21.32,4.59
2023,7,7,24.69,19.62,22.19,5.5
2023,7,8,24.56,19.14,14.2,7.83
2023,7,9,24.32,18.53,14.56,8.35
2023,7,10,24.21,18.42,11.19,7.29
2023,7,11,24.28,18.3,12.51,6.54
2023,7,12,24.33,18.08,10.49,5.65
2023,7,13,24.47,18.22,14.78,5.28
2023,7,14,24.33,18.18,17.05,5.03
2023,7,15,24.23,18.31,14.74,6.43
2023,7,16,24.55,18.91,11.51,6.38
2023,7,17,24.56,18.49,12.81,6.28
2023,7,18,23.97,18.84,53.15,7.27
2023,7,19,24.57,19.5,63.72,6.93
2023,7,20,24.38,19.32,44.27,6.91
2023,7,21,23.67,18.52,24.33,7.35
2023,7,22,23.79,18.87,29.37,6.69
2023,7,23,24.34,19.13,25.85,7.26
2023,7,24,24.49,18.98,29.11,7.83
2023,7,25,24.05,18.77,42.09,7.27
2023,7,26,23.9,18.76,25.46,7.04
2023,7,27,23.96,18.76,45.12,8.01
2023,7,28,23.88,18.61,37.03,8.06
2023,7,29,23.88,18.31,10,7.85
2023,7,30,23.9,18.33,7.48,7.64
2023,7,31,24.21,18.55,8.5,7.95
2023,8,1,24.15,18.46,6.4,8.14
2023,8,2,23.52,17.96,3.51,8.24
2023,8,3,23.21,17.64,2.27,8.25
2023,8,4,23.85,17.94,4.02,8.14
2023,8,5,23.56,17.64,5.47,7.59
2023,8,6,23.77,17.61,3.68,7.86
2023,8,7,23.3,17.31,1.13,7.94
2023,8,8,23.28,17.38,1.55,7.3
2023,8,9,23.78,17.72,1.25,6.35
2023,8,10,23.6,17.47,2.92,5.4
2023,8,11,23.89,17.48,3.81,5.44
2023,8,12,23.69,17.24,4.52,6
2023,8,13,23.24,17.02,2.3,6.53
2023,8,14,23.23,16.9,2.39,6.27
2023,8,15,23.45,16.89,2.38,5.35
2023,8,16,23.55,17.11,1.63,4.61
2023,8,17,23.63,16.95,0.79,5.13
2023,8,18,23.66,17.08,0.68,5.45
2023,8,19,23.72,17.21,2.67,5.7
2023,8,20,23.66,17.21,2.88,5.89
2023,8,21,23.44,16.78,1.58,5.26
2023,8,22,23.89,17.39,4.31,5.36
2023,8,23,24.16,17.57,3.8,5.5
2023,8,24,24.19,17.78,5.04,6.09
2023,8,25,24.45,18.18,6.98,5.62
2023,8,26,24.49,17.97,8.12,6.22
2023,8,27,24.57,17.78,4.86,5.7
2023,8,28,23.98,17.45,1.35,4.79
2023,8,29,24.12,17.21,0.23,3.7
2023,8,30,24.11,17.04,0.01,2.72
2023,8,31,24.53,16.92,0.22,1.87
2023,9,1,25.07,17.34,2.5,1.82
2023,9,2,24.66,17.83,7.81,2.56
2023,9,3,24.4,17.75,1.02,3.36
2023,9,4,23.95,16.98,0.12,4.08
2023,9,5,23.69,16.68,0.05,3.7
2023,9,6,24.36,17.77,1.75,4.74
2023,9,7,23.89,18.48,22.29,5.79
2023,9,8,23.87,18.79,61.9,6.19
2023,9,9,23.7,18.22,18.91,5.56
2023,9,10,24.41,18.38,1.5,5.69
2023,9,11,24.44,18.16,0.28,5.34
2023,9,12,24.13,17.5,0.06,5.37
2023,9,13,23.81,17.45,1.02,4.86
2023,9,14,23.33,17.08,2.16,3.72
2023,9,15,23.31,17.37,2.3,4.17
2023,9,16,22.77,17.09,6.27,5.88
2023,9,17,23.75,17.82,7.12,5.75
2023,9,18,24.52,18.36,16.5,6.23
2023,9,19,24.53,18.37,10.51,5.49
2023,9,20,24.73,18.87,6.19,4.38
2023,9,21,24.39,18.56,16.93,2.32
2023,9,22,24.57,18.56,21.93,2.63
2023,9,23,23.95,18.35,18.41,3.1
2023,9,24,23.91,18.18,9.4,3.42
2023,9,25,23.95,18.37,18.44,3.02
2023,9,26,24.8,18.33,24.65,1.3
2023,9,27,24.71,18.43,20.66,2.13
2023,9,28,24.9,18.43,7.53,2.04
2023,9,29,24.77,18.26,14.81,2.56
2023,9,30,24.63,17.93,5.16,2.86
2023,10,1,24.53,17.86,0.91,3.02
2023,10,2,23.51,17.46,1.54,3.57
2023,10,3,23.52,16.66,0,2.5
2023,10,4,22.6,15.47,0,2.49
2023,10,5,22.5,15.24,0,1.96
2023,10,6,22.87,15.62,0,1.82
2023,10,7,23.92,16.32,0,1.64
2023,10,8,23.98,15.74,0,1.88
2023,10,9,23.78,14.96,0,2.23
2023,10,10,23,14.59,0,2.13
2023,10,11,23.5,15.05,0,1.85
2023,10,12,24.11,15.22,0,2.42
2023,10,13,24.71,15.22,0,2.56
2023,10,14,24.6,14.63,0,1.93
2023,10,15,23.98,14.99,0,2.2
2023,10,16,24.24,15.33,0,2.12
2023,10,17,23.87,14.83,2.86,2.27
2023,10,18,23.54,14.91,0.11,2.54
2023,10,19,24,14.36,0,2.17
2023,10,20,23.51,14.26,0,2.9
2023,10,21,23.81,15,0,3.04
2023,10,22,23.74,14.3,0,2.72
2023,10,23,23.52,13.69,0,2.74
2023,10,24,23.13,13.5,0,2.79
2023,10,25,22.34,12.14,0,3.1
2023,10,26,21.81,10.95,0,3.15
2023,10,27,21.42,10.52,0,3.34
2023,10,28,21.48,10.58,0,3.05
2023,10,29,21.7,10.94,0,2.71
2023,10,30,21.61,10.76,0,3.36
2023,10,31,20.69,10.27,0,3.5
2023,11,1,20.74,10.65,0,3.53
2023,11,2,21.46,11.47,0,3.23
2023,11,3,21.9,11.03,0,2.99
2023,11,4,22.2,10.46,0,3.42
2023,11,5,22.35,10.88,0,3.7
2023,11,6,21.98,11.33,0,4.1
2023,11,7,22.71,12.44,0,3.05
2023,11,8,23.25,13.41,0.38,2.98
2023,11,9,23.39,13.75,0.34,2.53
2023,11,10,22.43,14.2,5.93,2.81
2023,11,11,22.54,11.31,0,3.43
2023,11,12,22.39,10.94,0,3.75
2023,11,13,21.63,9.97,0,3.33
2023,11,14,21.17,9.92,0,2.87
2023,11,15,21.44,9.59,0,2.56
2023,11,16,21.35,9.78,0,3.1
2023,11,17,21.36,9.56,0,3.14
2023,11,18,21.58,10.29,0,3.32
2023,11,19,23.11,11.6,0,2.56
2023,11,20,23.53,12.09,0,3.17
2023,11,21,22.38,10.37,0,3.78
2023,11,22,21.4,9.68,0,3
2023,11,23,21.77,9.99,0,2.55
2023,11,24,22.87,12.44,0,4.02
2023,11,25,23.84,12.31,0.06,3.48
2023,11,26,21.55,14.55,13.9,3.93
2023,11,27,21.95,14.78,12.83,3.11
2023,11,28,21.69,13.35,0.24,1.97
2023,11,29,21.43,13.01,0.1,2.64
2023,11,30,22.11,13.5,2.06,2.45
2023,12,1,21.93,12.99,0.32,2.02
2023,12,2,22.32,13.06,0.28,3.62
2023,12,3,23.66,12.91,0,3.66
2023,12,4,23.27,13.09,0,3.16
2023,12,5,22.28,11.97,0,4.4
2023,12,6,20.96,12.01,0,4.46
2023,12,7,21.08,11.65,0,3.09
2023,12,8,21.37,11.44,0,3.03
2023,12,9,20.9,10.29,0,2.74
2023,12,10,21.27,10.38,0,2.58
2023,12,11,20.85,10.65,0,2.59
2023,12,12,20.78,10.11,0,2.03
2023,12,13,21.04,10.71,0,2.88
2023,12,14,20.63,10.17,0,4.02
2023,12,15,19.99,9.12,0,3.46
2023,12,16,19.42,8.39,0,2.23
2023,12,17,19.48,9.43,0,3.71
2023,12,18,18.64,9.08,0,5.87
2023,12,19,18.67,7.85,0,5.72
2023,12,20,17.81,6.76,0,4.99
2023,12,21,18.41,7.24,0,4.04
2023,12,22,20.34,7.41,0,2.86
2023,12,23,21.84,7.71,0,2.89
2023,12,24,21.54,7.21,0,3.82
2023,12,25,22.05,7.1,0,3.35
2023,12,26,21.75,7.69,0,2.99
2023,12,27,21.73,8.42,0,3.13
2023,12,28,22.42,8.27,0,2.86
2023,12,29,22.52,8.32,0,2.27
2023,12,30,22.7,8.66,0,2.94
2023,12,31,22.72,8.22,0,2.25
2024,1,1,22.34,8.23,0,2.03
2024,1,2,21.89,7.66,0,2.56
2024,1,3,20.91,7.14,0,2.99
2024,1,4,20.36,6.21,0,3.05
2024,1,5,19.66,6.2,0.03,2.75
2024,1,6,20.78,8.7,0.08,3.26
2024,1,7,22.32,9.56,0,3.83
2024,1,8,24.11,8.97,0,4.14
2024,1,9,23.13,9.73,1.44,3.83
2024,1,10,23.28,10.29,0.24,2.57
2024,1,11,23.9,10.31,0.01,2.55
2024,1,12,24.01,9.34,0,3.54
2024,1,13,23.7,7.97,0,3.03
2024,1,14,21.96,6.1,0,3.26
2024,1,15,19.87,3.71,0,2.7
2024,1,16,20.08,4.08,0,2.61
2024,1,17,20.3,5.2,0,2.41
2024,1,18,19.71,5.49,0,2.28
2024,1,19,20.22,5.77,0,2.94
2024,1,20,20.29,6.11,0,3.05
2024,1,21,20.56,4.81,0,3.76
2024,1,22,21.1,4.7,0,4.48
2024,1,23,19.54,3.7,0,3.49
2024,1,24,18.63,3.12,0,3.77
2024,1,25,19.99,3.5,0,3.72
2024,1,26,21.19,3.74,0,3.37
2024,1,27,22.85,4.61,0,2.61
2024,1,28,22.49,5.14,0,2.86
2024,1,29,22.77,4.98,0,2.39
2024,1,30,21.82,5.44,0,2.72
2024,1,31,21.74,6.03,0,2.86
2024,2,1,20.7,7.67,0,2.21
2024,2,2,21.05,7.32,0,2.73
2024,2,3,23.17,6.34,0,3.89
2024,2,4,24.83,6.64,0,3.04
2024,2,5,24.69,7.08,0,2.87
2024,2,6,24.2,7,0,2.86
2024,2,7,24.31,6.73,0,3.03
2024,2,8,23.56,5.88,0,3.59
2024,2,9,23.79,5.86,0,3.71
2024,2,10,23.11,5.28,0,3.4
2024,2,11,23.11,4.59,0,3.03
2024,2,12,23.37,4.62,0,3.09
2024,2,13,23.18,4.44,0,3.01
2024,2,14,23.6,3.98,0,3.45
2024,2,15,24.08,5.22,0,3.27
2024,2,16,26.08,6.77,0,3.66
2024,2,17,26.62,7.04,0,2.47
2024,2,18,25.9,5.89,0,2.54
2024,2,19,25.13,5.53,0,2.87
2024,2,20,23.37,6.93,0,3.19
2024,2,21,21.89,9.92,0,4.03
2024,2,22,21.84,8.64,0,3.77
2024,2,23,21.44,6.38,0,2.16
2024,2,24,21.38,2.37,0,3.46
2024,2,25,22.51,2.11,0,3.69
2024,2,26,25.68,5.64,0,3.55
2024,2,27,27.28,7.51,0.04,2.88
2024,2,28,27.38,8.18,0.07,2.32
2024,2,29,28.56,8.07,0.35,2.18
2024,3,1,29.03,8.65,0.04,3.05
2024,3,2,25.63,10.48,0,4.62
2024,3,3,21.4,9.46,0.01,5.33
2024,3,4,20.54,4.72,0,3.03
2024,3,5,22.48,2.29,0,3.68
2024,3,6,23.83,2.34,0,3.08
2024,3,7,24.53,4.5,0,3.55
2024,3,8,25.09,5.04,0,3.73
2024,3,9,25.64,4.6,0,3.42
2024,3,10,25.93,3.82,0,3.45
2024,3,11,26.96,5.45,0,3.07
2024,3,12,26.78,6.76,0,3.33
2024,3,13,25.3,7.89,0,3.44
2024,3,14,24.33,7.46,0,3.23
2024,3,15,23.87,5.84,0,2.89
2024,3,16,24.99,6.03,0,3.05
2024,3,17,25.45,6.8,0,3.54
2024,3,18,25.62,6.39,0,3.27
2024,3,19,25.95,5.66,0,3.14
2024,3,20,26.75,3.1,0,3.34
2024,3,21,27.48,3.88,0,2.29
2024,3,22,28.88,5.07,0,2.15
2024,3,23,28.07,6.09,0,3.06
2024,3,24,27.92,8.5,0,3.02
2024,3,25,28.77,7.59,0,2.87
2024,3,26,29.75,7.41,0,2.51
2024,3,27,30.61,9.58,0,2.34
2024,3,28,30.11,10.08,0,2.51
2024,3,29,30.27,9.49,0.01,2.1
2024,3,30,30.32,8.05,0,2.59
2024,3,31,30.22,6.79,0,2.72
2024,4,1,29.5,6.99,0,3.58
2024,4,2,28.81,6.35,0,2.97
2024,4,3,29.45,7.14,0,3.27
2024,4,4,28.56,8.17,0,3.66
2024,4,5,29.73,7.86,0,3.47
2024,4,6,29.6,7.1,0,3.61
2024,4,7,29.14,7,0,3.38
2024,4,8,29.34,7.06,0,2.56
2024,4,9,29.78,8.48,0,2.9
2024,4,10,29.35,8.57,0,3.22
2024,4,11,29.25,7.98,0,2.93
2024,4,12,29.6,8.33,0.01,3.39
2024,4,13,28.03,8.34,0,3.69
2024,4,14,29.31,9.09,0,2.62
2024,4,15,32.14,11.15,0,2.75
2024,4,16,32.29,9.48,0,2.62
2024,4,17,33.32,8.14,0,3
2024,4,18,32.8,9.82,0,3
2024,4,19,32.4,10.21,0,3.61
2024,4,20,30.85,11.02,0.32,3.08
2024,4,21,29.82,10.35,0.03,3.29
2024,4,22,30.21,10.82,0,3.15
2024,4,23,29.88,10.3,0,2.89
2024,4,24,31.09,10.25,0.59,2.54
2024,4,25,30.89,11.62,1.04,1.32
2024,4,26,32.23,11.83,0.49,2.46
2024,4,27,33.67,9.93,0.02,2.42
2024,4,28,33.16,9.06,0,2.89
2024,4,29,32.38,7.18,0,3.21
2024,4,30,32.09,6.54,0,3.97
2024,5,1,30.24,7.26,0,4.29
2024,5,2,29.77,7.58,0,3.22
2024,5,3,29.51,8.03,0,3.24
2024,5,4,29.87,9.51,0,3.38
2024,5,5,30.82,11.4,0,4.23
2024,5,6,30.19,12.98,0,4.51
2024,5,7,30.51,13.2,0,4.45
2024,5,8,30.88,11.84,0,3.11
2024,5,9,30.95,12.88,0,3.41
2024,5,10,30.67,13.63,1.06,2.72
2024,5,11,31.56,12.64,4.37,2.47
2024,5,12,31.35,13.5,1.05,1.93
2024,5,13,30.82,13.66,3.52,1.76
2024,5,14,30.9,13.71,2.12,2.34
2024,5,15,31.61,12.99,1.44,1.99
2024,5,16,32.19,13.31,0.45,1.95
2024,5,17,31.06,14.99,1.18,2.01
2024,5,18,32.8,12.78,0.21,2.06
2024,5,19,33.17,12.7,0.54,2.7
2024,5,20,33.26,12.29,0.51,3.72
2024,5,21,33.28,13.28,0.08,3.78
2024,5,22,34.16,13.36,0.05,2.93
2024,5,23,33.31,13.5,0.01,3.82
2024,5,24,32.03,14.02,0,5.45
2024,5,25,30.39,14.64,0,6.07
2024,5,26,30.62,15.58,0,6.24
2024,5,27,29.52,15.66,0,6.97
2024,5,28,29.88,16.21,0,7.81
2024,5,29,29.61,17.04,0.01,7.32
2024,5,30,30.03,16.94,0.01,6.25
2024,5,31,30.14,15.63,0,5.35
2024,6,1,30.48,15.89,0,5.38
2024,6,2,30.25,14.77,0,4.61
2024,6,3,29.76,16.34,2.44,4.18
2024,6,4,29.4,16.85,3.17,4.19
2024,6,5,29.02,17.27,0.88,4.46
2024,6,6,29.77,16.51,1.03,4.03
2024,6,7,29.18,17.28,4.31,3.82
2024,6,8,26.28,17.99,11.96,3.69
2024,6,9,25.93,18.67,18.13,3.61
2024,6,10,25.77,17.59,12.3,4.3
2024,6,11,26.2,17.44,4.22,5.47
2024,6,12,27.06,17.8,3.71,4.98
2024,6,13,27.18,17.98,3.73,4.46
2024,6,14,26.76,18.28,12.86,4.43
2024,6,15,27.45,17.79,3.7,3.96
2024,6,16,27.26,18,0.3,3.66
2024,6,17,27.07,18.54,10.58,4.26
2024,6,18,26.59,18.03,8.17,5.25
2024,6,19,25.83,18.72,25.6,6.46
2024,6,20,26.13,19.39,16.3,6.66
2024,6,21,26.73,19.66,4.69,6.18
2024,6,22,27.01,19.09,5.85,3.96
2024,6,23,25.91,18.46,8.35,1.87
2024,6,24,26.65,18.61,9.92,2.24
2024,6,25,26.99,19,1.82,2.76
2024,6,26,26.09,19.14,7.52,3.64
2024,6,27,25.72,19.85,10.86,6.58
2024,6,28,25.86,20.07,19.14,7.86
2024,6,29,25.69,19.31,13.42,6.8
2024,6,30,25.38,19.38,15.09,7.24
2024,7,1,25.31,19.34,29.51,9.82
2024,7,2,25.53,19.6,19.41,10.96
2024,7,3,25.69,19.32,4.97,8.17
2024,7,4,25.44,19,6.19,6.67
2024,7,5,25.7,19.38,14.94,7.88
2024,7,6,25.76,19.56,20.23,8.3
2024,7,7,25.52,19.51,15.63,6.39
2024,7,8,25.78,19.45,15.48,4.34
2024,7,9,24.8,18.6,8.96,4.71
2024,7,10,23.88,17.23,1.97,5.47
2024,7,11,24.48,18.36,13.73,5.79
2024,7,12,24.44,18.61,37.71,6.56
2024,7,13,24.74,19.68,60.09,7.96
2024,7,14,25.47,19.81,21.03,6.78
2024,7,15,24.29,18.6,11.4,4.72
2024,7,16,23.51,17.54,2.64,4.68
2024,7,17,24.03,18.49,4.72,6.23
2024,7,18,24.6,19.42,16.24,7.78
2024,7,19,24.71,19.16,21.76,7.98
2024,7,20,24.45,19.46,28.46,7.39
2024,7,21,24.66,19.55,56.85,6.39
2024,7,22,24.05,18.94,67.57,8.4
2024,7,23,24.09,19.23,70.66,8.84
2024,7,24,23.87,19.02,73.06,9.27
2024,7,25,23.46,18.5,44.36,8.83
2024,7,26,23.75,18.51,7.18,9.02
2024,7,27,24.03,18.65,2.8,8.39
2024,7,28,23.9,18.57,6.41,7.87
2024,7,29,23.17,18.17,24.42,7.07
2024,7,30,24.5,18.76,10.63,6.46
2024,7,31,24.74,19.07,7.1,5.96
2024,8,1,24.7,19,11.7,7.48
2024,8,2,24.1,18.92,22.93,8.63
2024,8,3,23.57,18.68,63.13,8.79
2024,8,4,23.43,18.52,74.55,7.6
2024,8,5,23.95,18.39,11.99,7.1
2024,8,6,23.91,18.17,6.14,6.73
2024,8,7,24.04,18.27,2.67,5.81
2024,8,8,23.74,18.06,5.25,5.47
2024,8,9,24.3,18.36,7.66,5.25
2024,8,10,24.14,18.14,6.71,5.08
2024,8,11,24.29,18.27,5.47,5.98
2024,8,12,24.34,18.33,3.05,5.31
2024,8,13,24.72,18.54,1.86,4.18
2024,8,14,24.76,18.39,1.08,3.11
2024,8,15,24.92,18.59,0.14,3.23
2024,8,16,25.01,18.74,0.81,3.57
2024,8,17,25.04,18.18,3.69,2.31
2024,8,18,25.51,18.86,55.95,1.61
2024,8,19,24.71,19.44,35.68,2.17
2024,8,20,25.61,18.95,5.7,1.6
2024,8,21,25.61,19.1,3.94,1.82
2024,8,22,25.53,19.83,4.39,1.72
2024,8,23,24.99,19.54,16.16,2.48
2024,8,24,23.83,18.56,63.5,5.13
2024,8,25,23.1,18.05,97.02,8.2
2024,8,26,22.95,17.79,33.67,8.64
2024,8,27,23.94,18.49,24.68,8.77
2024,8,28,23.92,18.46,12.44,8.44
2024,8,29,24.24,18.61,5.36,7.23
2024,8,30,24.29,18.52,3.45,4.72
2024,8,31,24.18,18.24,0.84,3.53
2024,9,1,23.64,18.04,1.02,3.85
2024,9,2,22.83,17.56,26.86,6.02
2024,9,3,21.2,15.69,6.46,5.66
2024,9,4,24.04,18.31,16.71,5.21
2024,9,5,24.34,18.76,17.97,6.08
2024,9,6,24.2,18.4,11.89,5.88
2024,9,7,23.97,18.25,7.84,4.66
2024,9,8,24.18,18.4,3.98,4.24
2024,9,9,24.13,18.24,4.05,4.12
2024,9,10,23.56,17.91,3.08,4.8
2024,9,11,23.52,17.77,4,4.73
2024,9,12,23.77,17.75,2.02,5.19
2024,9,13,23.08,16.9,2.01,4.91
2024,9,14,23.1,16.9,9.76,4.53
2024,9,15,23.14,16.87,5.6,3.98
2024,9,16,22.53,16.19,1.11,3.14
2024,9,17,22.44,16.05,4.72,3.27
2024,9,18,22.26,15.94,2.69,2.54
2024,9,19,23.31,16.54,0,2.57
2024,9,20,23.37,17.08,0.67,2.36
2024,9,21,24.38,18.01,0.24,3.05
2024,9,22,24.76,18.76,10.34,3.1
2024,9,23,24.51,18.99,11.36,2.84
2024,9,24,24.38,19.7,102.75,4.12
2024,9,25,24.62,19.77,33.15,2.97
2024,9,26,23.84,19.08,72.32,5.1
2024,9,27,24.09,19.02,42.98,6.05
2024,9,28,23.93,18.4,12.69,5.07
2024,9,29,23.94,18.31,6.83,3.97
2024,9,30,24.91,18.26,0.29,1.76
2024,10,1,25.39,18.49,0.19,1.62
2024,10,2,25.12,18.73,1.02,2.09
2024,10,3,24.35,18.31,0.73,2.66
2024,10,4,23.88,17.7,0.03,2.82
2024,10,5,23.96,16.55,0.03,1.68
2024,10,6,24.23,17.32,3.01,2.9
2024,10,7,24.07,16.5,0.02,4.2
2024,10,8,23.99,16.3,0,3.39
2024,10,9,23.2,16.94,9.95,2.86
2024,10,10,24.12,17.86,22.61,3.63
2024,10,11,24.6,18.32,18.33,4.09
2024,10,12,24.96,18.43,3.37,3.63
2024,10,13,25.07,18.58,7.15,2.86
2024,10,14,25.16,18.1,0.98,2.15
2024,10,15,25.05,18.65,4.2,2.46
2024,10,16,25.22,18.65,1.62,2.22
2024,10,17,24.98,18.83,0.02,3.18
2024,10,18,24.42,17.94,14.94,4.15
2024,10,19,24.6,18.75,22.2,1.89
2024,10,20,24.32,17.22,4.43,2.58
2024,10,21,23.81,16.34,1.25,2.47
2024,10,22,24.48,17.13,2.01,2.02
2024,10,23,24.12,16.91,0.5,2.55
2024,10,24,23.25,15.14,0,2.88
2024,10,25,22.19,13.62,0,2.97
2024,10,26,22.2,13.41,0,3.13
2024,10,27,22.54,14.03,0,2.68
2024,10,28,22.98,14.56,0,2.15
2024,10,29,22.98,14.93,0.5,2.32
2024,10,30,23.01,14.6,0,2.7
2024,10,31,22.73,13.73,0,3.72
2024,11,1,22.43,13.36,0,3.37
2024,11,2,22.27,12.57,0,2.87
2024,11,3,22.04,13.32,0,2.8
2024,11,4,21.99,13.52,0,3.3
2024,11,5,21.72,13.04,0,3.1
2024,11,6,21.32,12.2,0,3.5
2024,11,7,20.92,12.45,0,3.4
2024,11,8,21.2,13.12,0,3.65
2024,11,9,21.23,12.9,0,3.56
2024,11,10,20.74,12.43,0,3.61
2024,11,11,20.3,12.12,0,3.44
2024,11,12,19.95,11.53,0,4.17
2024,11,13,19.52,10.81,0,4.34
2024,11,14,20.07,11.71,0,3.71
2024,11,15,21.59,13.56,0,2.84
2024,11,16,22.33,13.75,0,2.63
2024,11,17,21.17,12.46,0,3.35
2024,11,18,19.4,10.14,0,3.68
2024,11,19,18.64,10.26,0,3.77
2024,11,20,18.75,10.4,0,3.54
2024,11,21,18.56,10.42,0,3.16
2024,11,22,18.61,10.31,0,2.8
2024,11,23,19.22,10.15,0,2.72
2024,11,24,18.79,10.3,0,2.59
2024,11,25,18.3,9.81,0,4.02
2024,11,26,17.85,8.74,0,4.75
2024,11,27,17.79,8.49,0,4.9
2024,11,28,17.62,8.15,0,5.1
2024,11,29,16.97,7.94,0,4.72
2024,11,30,18.21,8.77,0,3.95
2024,12,1,20.53,12.06,0,3.88
2024,12,2,21.75,13.37,0,4.61
2024,12,3,23.16,14.94,0,4.41
2024,12,4,23.52,16.04,11.4,4.04
2024,12,5,23.67,16.18,2.92,3.08
2024,12,6,23.44,15.25,0.3,2.17
2024,12,7,21.43,12,0,2.65
2024,12,8,18.77,7.75,0,2.54
2024,12,9,15.69,5.34,0,3.96
2024,12,10,17.22,7.02,0,4.23
2024,12,11,18.96,8.44,0,3.34
2024,12,12,18.72,8.56,0,3.04
2024,12,13,17.67,7.79,0,5.16
2024,12,14,17.08,6.68,0,5.19
2024,12,15,17.83,5.97,0,4.54
2024,12,16,18.57,5.29,0,3.84
2024,12,17,18.73,5.87,0,2.97
2024,12,18,19.18,5.91,0,2.93
2024,12,19,18.94,7.36,0,3.26
2024,12,20,19.96,9.04,0,2.06
2024,12,21,19.59,10.15,0,2.41
2024,12,22,19.78,11.68,0,2.77
2024,12,23,19.89,12.47,0,2.51
2024,12,24,19.83,11.79,0,2.61
2024,12,25,20.57,11.35,0,2.76
2024,12,26,20.94,11.74,0,3.52
2024,12,27,21.19,12.9,0.23,3.31
2024,12,28,21.45,12.64,0.17,2.9
2024,12,29,21.61,12.21,0.04,2.66
2024,12,30,21.75,11.58,0,3.05
2024,12,31,21.83,10.81,0,2.84
2025,1,1,21.27,10.79,0,3.28
2025,1,2,21.01,7.66,0,4.08
2025,1,3,20.47,6.28,0,3.88
2025,1,4,21.17,6.01,0,3.38
2025,1,5,19.91,7,0,3.04
2025,1,6,18.65,7.71,0,2.75
2025,1,7,18.45,7.32,0,4.13
2025,1,8,18.27,6.27,0,3.94
2025,1,9,18.63,5.48,0,4.24
2025,1,10,19.77,7.23,0,3.47
2025,1,11,20.09,8.55,0,2.9
2025,1,12,19.43,8.47,0,2.82
2025,1,13,19.71,9.56,0,4.5
2025,1,14,21.58,9.15,0,3.55
2025,1,15,22.24,9.95,0,3.59
2025,1,16,21.51,9.73,0,1.95
2025,1,17,21.79,8.82,0,5.06
2025,1,18,21.64,7.82,0,4.16
2025,1,19,21.81,6.66,0,3.14
2025,1,20,22.21,6.09,0,2.75
2025,1,21,21.94,5.39,0,2.81
2025,1,22,22.46,5.37,0,2.72
2025,1,23,21.73,5.72,0,3.06
2025,1,24,23.1,6.53,0,3.61
2025,1,25,24.11,7.94,0,3.53
2025,1,26,24.44,7.04,0,3.02
2025,1,27,24.28,6.07,0,2.93
2025,1,28,24.69,5.19,0,2.7
2025,1,29,25.4,4.81,0,2.43
2025,1,30,24.01,5.17,0,3.19
2025,1,31,22.53,5.64,0,3.1
2025,2,1,22.2,5.88,0,2.72
2025,2,2,23.44,5.52,0,3.23
2025,2,3,24.22,6.37,0,3.22
2025,2,4,23.61,6.9,0,2.69
2025,2,5,22.7,5.28,0,3.22
2025,2,6,24.01,6.83,0,3.31
2025,2,7,24.41,7.64,0,3.44
2025,2,8,25.18,7.02,0,2.55
2025,2,9,25.56,7.06,0,2.49
2025,2,10,25.04,5.9,0,2.95
2025,2,11,24.18,4.27,0,3.16
2025,2,12,23.43,4.16,0,3.08
2025,2,13,24.21,3.84,0,3.53
2025,2,14,24.65,4.46,0,3.49
2025,2,15,25.01,4.1,0,3.44
2025,2,16,25.45,4.53,0,3.01
2025,2,17,25.32,5.12,0,2.83
2025,2,18,25.14,6.1,0,3.36
2025,2,19,25.03,6.12,0,3.37
2025,2,20,24.91,5.57,0,3.45
2025,2,21,25.62,5.24,0,3.77
2025,2,22,26,5.27,0,3.63
2025,2,23,25.99,4.64,0,3.3
2025,2,24,25.84,4.24,0,2.96
2025,2,25,26.52,4.71,0,2.81
2025,2,26,26.81,5.6,0,3.54
2025,2,27,27.1,5.59,0,3.32
2025,2,28,27.49,6.46,0,2.15
2025,3,1,27.41,6.61,0,3.08
2025,3,2,26.52,6.04,0,3.52
2025,3,3,26.72,6,0,4.12
2025,3,4,25.56,5.48,0,4.24
2025,3,5,24,2.37,0,4.5
2025,3,6,24.81,1.59,0,3.8
2025,3,7,25.9,2.92,0,3.15
2025,3,8,27.18,4.15,0,3.19
2025,3,9,28.22,4.51,0,2.41
